CITY 1,CITY 2,PASSENGERS TO CITY 2,CITY 1 ID,CITY 2 ID,lat1,long1,lat2,long2
COIMBATORE,INDORE,0,25,49,11.0168,76.9558,22.7196,75.8577
COIMBATORE,JAIPUR,5837,25,53,11.0168,76.9558,26.9124,75.7873
COIMBATORE,KOCHI,21,25,70,11.0168,76.9558,9.9312,76.2673
COIMBATORE,KOLHAPUR,261,25,71,11.0168,76.9558,16.705,74.2433
COIMBATORE,KOLKATA,2552,25,72,11.0168,76.9558,22.5726,88.3639
COIMBATORE,LUCKNOW,16,25,79,11.0168,76.9558,26.8467,80.9462
COIMBATORE,MUMBAI,48132,25,85,11.0168,76.9558,19.076,72.8777
COIMBATORE,PUNE,53064,25,95,11.0168,76.9558,18.5204,73.8567
COIMBATORE,RAIPUR,1450,25,96,11.0168,76.9558,21.2514,81.6296
COIMBATORE,RAJKOT,0,25,98,11.0168,76.9558,22.3039,70.8022
COIMBATORE,SURAT,3328,25,111,11.0168,76.9558,21.1702,72.8311
COIMBATORE,VARANASI,1169,25,122,11.0168,76.9558,25.3176,82.9739
COIMBATORE,VISAKHAPATNAM,2115,25,125,11.0168,76.9558,17.6868,83.2185
COOCH BEHAR,KOLKATA,1047,26,72,26.3254,89.4414,22.5726,88.3639
CUDDAPAH,VIJAYAWADA,2542,27,124,14.4786,78.8236,16.5062,80.648
CUDDAPAH,VISAKHAPATNAM,2673,27,125,14.4786,78.8236,17.6868,83.2185
DABOLIM,DARBHANGA,0,28,29,15.3801,73.8341,26.1522,85.896
DABOLIM,DELHI,919497,28,32,15.3801,73.8341,28.6139,77.209
DABOLIM,HYDERABAD,428299,28,47,15.3801,73.8341,17.385,78.4867
DABOLIM,INDORE,47971,28,49,15.3801,73.8341,22.7196,75.8577
DABOLIM,JAIPUR,6876,28,53,15.3801,73.8341,26.9124,75.7873
DABOLIM,KOCHI,9080,28,70,15.3801,73.8341,9.9312,76.2673
DABOLIM,KOLKATA,66604,28,72,15.3801,73.8341,22.5726,88.3639
DABOLIM,LUCKNOW,77943,28,79,15.3801,73.8341,26.8467,80.9462
DABOLIM,MUMBAI,121921,28,85,15.3801,73.8341,19.076,72.8777
DABOLIM,MYSORE,8229,28,86,15.3801,73.8341,12.2958,76.6394
DABOLIM,NAGPUR,13000,28,87,15.3801,73.8341,21.1458,79.0882
DABOLIM,PUNE,53117,28,95,15.3801,73.8341,18.5204,73.8567
DABOLIM,RAIPUR,56878,28,96,15.3801,73.8341,21.2514,81.6296
DABOLIM,RAJKOT,1045,28,98,15.3801,73.8341,22.3039,70.8022
DABOLIM,SURAT,65955,28,111,15.3801,73.8341,21.1702,72.8311
DABOLIM,VIDYANAGAR,0,28,123,15.3801,73.8341,15.389,75.091
DABOLIM,VIJAYAWADA,0,28,124,15.3801,73.8341,16.5062,80.648
DARBHANGA,DELHI,87481,29,32,26.1522,85.896,28.6139,77.209
DARBHANGA,HYDERABAD,42729,29,47,26.1522,85.896,17.385,78.4867
DARBHANGA,KOLKATA,45269,29,72,26.1522,85.896,22.5726,88.3639
DARBHANGA,LUCKNOW,0,29,79,26.1522,85.896,26.8467,80.9462
DARBHANGA,MUMBAI,9588,29,85,26.1522,85.896,19.076,72.8777
DEHRA DUN,DELHI,96272,30,32,30.3165,78.0322,28.6139,77.209
DEHRA DUN,GUWAHATI,790,30,44,30.3165,78.0322,26.1445,91.7362
DEHRA DUN,HYDERABAD,17991,30,47,30.3165,78.0322,17.385,78.4867
DEHRA DUN,INDORE,36,30,49,30.3165,78.0322,22.7196,75.8577
DEHRA DUN,JAIPUR,9980,30,53,30.3165,78.0322,26.9124,75.7873
DEHRA DUN,JAMMU,847,30,55,30.3165,78.0322,32.7266,74.857
DEHRA DUN,KOLKATA,5345,30,72,30.3165,78.0322,22.5726,88.3639
DEHRA DUN,LUCKNOW,19750,30,79,30.3165,78.0322,26.8467,80.9462
DEHRA DUN,PATNA,0,30,92,30.3165,78.0322,25.5941,85.1376
DEHRA DUN,PUNE,15470,30,95,30.3165,78.0322,18.5204,73.8567
DEHRADUN,DELHI,178021,31,32,30.3165,78.0322,28.6139,77.209
DEHRADUN,GHAZIABAD,50,31,40,30.3165,78.0322,28.6692,77.4538
DEHRADUN,GOA,4283,31,41,30.3165,78.0322,15.2993,74.124
DEHRADUN,GUWAHATI,1334,31,44,30.3165,78.0322,26.1445,91.7362
DEHRADUN,HYDERABAD,37659,31,47,30.3165,78.0322,17.385,78.4867
DEHRADUN,INDORE,10,31,49,30.3165,78.0322,22.7196,75.8577
DEHRADUN,JAIPUR,22823,31,53,30.3165,78.0322,26.9124,75.7873
DEHRADUN,JAMMU,473,31,55,30.3165,78.0322,32.7266,74.857
DEHRADUN,KOLKATA,11386,31,72,30.3165,78.0322,22.5726,88.3639
DEHRADUN,LUCKNOW,38096,31,79,30.3165,78.0322,26.8467,80.9462
DEHRADUN,MUMBAI,21340,31,85,30.3165,78.0322,19.076,72.8777
DEHRADUN,PUNE,29817,31,95,30.3165,78.0322,18.5204,73.8567
DELHI,AYODHYA INTERNATIONAL AIRPORT,195,32,10,28.6139,77.209,26.7271,82.1829
DELHI,DEOGHAR,53357,32,33,28.6139,77.209,24.482,86.6956
DELHI,DHARAMSALA,104372,32,34,28.6139,77.209,32.219,76.3234
DELHI,DIBRUGARH,133844,32,35,28.6139,77.209,27.4728,94.9119
DELHI,DIMAPUR,36757,32,36,28.6139,77.209,25.7951,93.9501
DELHI,DURGAPUR,63156,32,38,28.6139,77.209,23.5505,87.2885
DELHI,GAYA,57012,32,39,28.6139,77.209,24.7964,85.0077
DELHI,GOA,70305,32,41,28.6139,77.209,15.2993,74.124
DELHI,GORAKHPUR,155444,32,43,28.6139,77.209,26.7606,83.3732
DELHI,GUWAHATI,777931,32,44,28.6139,77.209,26.1445,91.7362
DELHI,GWALIOR,40311,32,45,28.6139,77.209,26.2183,78.1828
DELHI,HUBLI,57511,32,46,28.6139,77.209,15.3647,75.1239
DELHI,HYDERABAD,1446493,32,47,28.6139,77.209,17.385,78.4867
DELHI,IMPHAL,107273,32,48,28.6139,77.209,24.817,93.9368
DELHI,INDORE,424968,32,49,28.6139,77.209,22.7196,75.8577
DELHI,ITANAGAR,11797,32,50,28.6139,77.209,27.0978,93.6237
DELHI,JABALPUR,86514,32,51,28.6139,77.209,23.1815,79.9864
DELHI,JAGDALPUR,3458,32,52,28.6139,77.209,19.0822,82.0212
DELHI,JAIPUR,335986,32,53,28.6139,77.209,26.9124,75.7873
DELHI,JAISALMER,32212,32,54,28.6139,77.209,26.9155,70.9083
DELHI,JAMMU,339441,32,55,28.6139,77.209,32.7266,74.857
DELHI,JHARSUGUDA,54754,32,59,28.6139,77.209,21.868,84.0222
DELHI,JODHPUR,141829,32,60,28.6139,77.209,26.2389,73.0243
DELHI,JORHAT,10909,32,61,28.6139,77.209,26.7465,94.202
DELHI,KANDLA,14574,32,64,28.6139,77.209,23.0046,70.2167
DELHI,KANNUR,1637,32,65,28.6139,77.209,11.8745,75.3704
DELHI,KANPUR,31279,32,66,28.6139,77.209,26.4499,80.3319
DELHI,KHAJURAHO,24158,32,68,28.6139,77.209,24.817,79.9342
DELHI,KOCHI,91286,32,70,28.6139,77.209,9.9312,76.2673
DELHI,KOLKATA,1430479,32,72,28.6139,77.209,22.5726,88.3639
DELHI,KOZHIKODE,64213,32,73,28.6139,77.209,11.2588,75.7804
DELHI,KULLU,3250,32,74,28.6139,77.209,31.9566,77.1095
DELHI,KUSHINAGAR INTERNATIONAL AIRPORT,11086,32,76,28.6139,77.209,26.7401,83.3706
DELHI,LEH,433913,32,77,28.6139,77.209,34.1526,77.5771
DELHI,LUCKNOW,762373,32,79,28.6139,77.209,26.8467,80.9462
DELHI,MADURAI,68264,32,81,28.6139,77.209,9.9252,78.1198
DELHI,MANGALORE,56826,32,83,28.6139,77.209,12.9141,74.856
DELHI,MUMBAI,562811,32,85,28.6139,77.209,19.076,72.8777
DELHI,NAGPUR,269997,32,87,28.6139,77.209,21.1458,79.0882
DELHI,NASIK,15901,32,88,28.6139,77.209,19.9975,73.7898
DELHI,PAKYONG,5422,32,89,28.6139,77.209,27.3325,88.6159
DELHI,PANTNAGAR,34558,32,90,28.6139,77.209,29.0328,79.4737
DELHI,PATNA,740576,32,92,28.6139,77.209,25.5941,85.1376
DELHI,PORT BLAIR,50658,32,94,28.6139,77.209,11.6234,92.7265
DELHI,PUNE,1410265,32,95,28.6139,77.209,18.5204,73.8567
DELHI,RAIPUR,376907,32,96,28.6139,77.209,21.2514,81.6296
DELHI,RAJKOT,98044,32,98,28.6139,77.209,22.3039,70.8022
DELHI,RAJKOT INTERNATIONAL AIRPORT,20142,32,99,28.6139,77.209,22.3039,70.8022
DELHI,RANCHI,477890,32,100,28.6139,77.209,23.3441,85.3096
DELHI,SHILLONG,6300,32,104,28.6139,77.209,25.5788,91.8933
DELHI,SHIRDI,120055,32,105,28.6139,77.209,19.7515,74.4773
DELHI,SILCHAR,7739,32,107,28.6139,77.209,24.8278,92.797
DELHI,SIMLA,8939,32,108,28.6139,77.209,31.1048,77.1734
DELHI,SRINAGAR,1317203,32,110,28.6139,77.209,34.0837,74.7973
DELHI,SURAT,247011,32,111,28.6139,77.209,21.1702,72.8311
DELHI,TIRUCHIRAPALLY,8292,32,114,28.6139,77.209,10.7905,78.7047
DELHI,TIRUPATI,19196,32,115,28.6139,77.209,13.6288,79.4192
DELHI,TRIVANDRUM,221440,32,116,28.6139,77.209,8.5241,76.9366
DELHI,UDAIPUR,294419,32,118,28.6139,77.209,24.5854,73.7125
DELHI,UTTARLAI,96,32,120,28.6139,77.209,25.8036,71.4104
DELHI,VADODARA,237605,32,121,28.6139,77.209,22.3072,73.1812
DELHI,VARANASI,407498,32,122,28.6139,77.209,25.3176,82.9739
DELHI,VIJAYAWADA,105391,32,124,28.6139,77.209,16.5062,80.648
DELHI,VISAKHAPATNAM,247623,32,125,28.6139,77.209,17.6868,83.2185
DEOGHAR,KOLKATA,17997,33,72,24.482,86.6956,22.5726,88.3639
DEOGHAR,PATNA,4063,33,92,24.482,86.6956,25.5941,85.1376
DEOGHAR,RANCHI,5196,33,100,24.482,86.6956,23.3441,85.3096
DHARAMSALA,GUWAHATI,0,34,44,32.219,76.3234,26.1445,91.7362
DHARAMSALA,JAIPUR,80,34,53,32.219,76.3234,26.9124,75.7873
DHARAMSALA,KULLU,0,34,74,32.219,76.3234,31.9566,77.1095
DHARAMSALA,LUCKNOW,45,34,79,32.219,76.3234,26.8467,80.9462
DHARAMSALA,SIMLA,1167,34,108,32.219,76.3234,31.1048,77.1734
DIBRUGARH,DIMAPUR,2690,35,36,27.4728,94.9119,25.7951,93.9501
DIBRUGARH,GUWAHATI,92738,35,44,27.4728,94.9119,26.1445,91.7362
DIBRUGARH,IMPHAL,17341,35,48,27.4728,94.9119,24.817,93.9368
DIBRUGARH,ITANAGAR,412,35,50,27.4728,94.9119,27.0978,93.6237
DIBRUGARH,JAIPUR,14,35,53,27.4728,94.9119,26.9124,75.7873
DIBRUGARH,KOLKATA,84743,35,72,27.4728,94.9119,22.5726,88.3639
DIBRUGARH,SHILLONG,3439,35,104,27.4728,94.9119,25.5788,91.8933
DIBRUGARH,TEZU,32,35,113,27.4728,94.9119,27.9161,96.161
DIMAPUR,GUWAHATI,26931,36,44,25.7951,93.9501,26.1445,91.7362
DIMAPUR,IMPHAL,8360,36,48,25.7951,93.9501,24.817,93.9368
DIMAPUR,KOLKATA,70829,36,72,25.7951,93.9501,22.5726,88.3639
DIMAPUR,LILABARI,0,36,78,25.7951,93.9501,27.2955,94.0977
DIMAPUR,RANCHI,5,36,100,25.7951,93.9501,23.3441,85.3096
DIMAPUR,SHILLONG,4535,36,104,25.7951,93.9501,25.5788,91.8933
DIMAPUR,SILCHAR,5,36,107,25.7951,93.9501,24.8278,92.797
DIU,KESHOD,46,37,67,20.7141,70.9822,21.3177,70.271
DIU,MUMBAI,3090,37,85,20.7141,70.9822,19.076,72.8777
DIU,SURAT,2452,37,111,20.7141,70.9822,21.1702,72.8311
DURGAPUR,HYDERABAD,49156,38,47,23.5505,87.2885,17.385,78.4867
DURGAPUR,KOLKATA,0,38,72,23.5505,87.2885,22.5726,88.3639
DURGAPUR,MUMBAI,8430,38,85,23.5505,87.2885,19.076,72.8777
DURGAPUR,SURAT,0,38,111,23.5505,87.2885,21.1702,72.8311
DURGAPUR,VADODARA,0,38,121,23.5505,87.2885,22.3072,73.1812
GAYA,KOLKATA,47881,39,72,24.7964,85.0077,22.5726,88.3639
GHAZIABAD,HUBLI,405,40,46,28.6692,77.4538,15.3647,75.1239
GHAZIABAD,KALABURAGI,43,40,63,28.6692,77.4538,17.3297,76.8372
GHAZIABAD,LUDHIANA,309,40,80,28.6692,77.4538,30.901,75.8573
GOA,AHMEDABAD,67303,41,4,15.2993,74.124,23.0225,72.5714
GOA,AMRITSAR,13340,41,8,15.2993,74.124,31.7055,74.8023
GOA,BENGALURU,100887,41,14,15.2993,74.124,12.9716,77.5946
GOA,BHOPAL,9432,41,17,15.2993,74.124,23.2599,77.4126
GOA,BHUBANESWAR,10637,41,18,15.2993,74.124,20.2961,85.8245
GOA,CHANDIGARH,1577,41,23,15.2993,74.124,30.7333,76.7794
GOA,CHENNAI,27517,41,24,15.2993,74.124,13.0827,80.2707
GOA,COIMBATORE,12056,41,25,15.2993,74.124,11.0168,76.9558
GOA,DEHRADUN,8547,41,31,15.2993,74.124,30.3165,78.0322
GOA,DELHI,125127,41,32,15.2993,74.124,28.6139,77.209
GOA,GUWAHATI,514,41,44,15.2993,74.124,26.1445,91.7362
GOA,HYDERABAD,82020,41,47,15.2993,74.124,17.385,78.4867
GOA,JAIPUR,40818,41,53,15.2993,74.124,26.9124,75.7873
GOA,KOLKATA,30254,41,72,15.2993,74.124,22.5726,88.3639
GOA,LUCKNOW,871,41,79,15.2993,74.124,26.8467,80.9462
GOA,MADURAI,323,41,81,15.2993,74.124,9.9252,78.1198
GOA,MUMBAI,346048,41,85,15.2993,74.124,19.076,72.8777
GOA,NAGPUR,31352,41,87,15.2993,74.124,21.1458,79.0882
GOA,NASIK,10966,41,88,15.2993,74.124,19.9975,73.7898
GOA,PATNA,18158,41,92,15.2993,74.124,25.5941,85.1376
GOA,PORT BLAIR,0,41,94,15.2993,74.124,11.6234,92.7265
GOA,PUNE,64869,41,95,15.2993,74.124,18.5204,73.8567
GOA,RAJKOT,5787,41,98,15.2993,74.124,22.3039,70.8022
GOA,RAJKOT INTERNATIONAL AIRPORT,7089,41,99,15.2993,74.124,22.3039,70.8022
GOA,RANCHI,13959,41,100,15.2993,74.124,23.3441,85.3096
GOA,SHIVAMOGGA AIRPORT,679,41,106,15.2993,74.124,13.3986,74.7421
GOA,SURAT,3132,41,111,15.2993,74.124,21.1702,72.8311
GOA,VADODARA,13980,41,121,15.2993,74.124,22.3072,73.1812
GOA,VARANASI,13441,41,122,15.2993,74.124,25.3176,82.9739
GOA,VISAKHAPATNAM,10239,41,125,15.2993,74.124,17.6868,83.2185
GONDIA,HYDERABAD,856,42,47,21.4602,80.192,17.385,78.4867
GONDIA,TIRUPATI,8,42,115,21.4602,80.192,13.6288,79.4192
GORAKHPUR,HYDERABAD,62945,43,47,26.7606,83.3732,17.385,78.4867
GORAKHPUR,JAIPUR,13,43,53,26.7606,83.3732,26.9124,75.7873
GORAKHPUR,KOLKATA,25586,43,72,26.7606,83.3732,22.5726,88.3639
GORAKHPUR,LUCKNOW,8399,43,79,26.7606,83.3732,26.8467,80.9462
GORAKHPUR,MUMBAI,21464,43,85,26.7606,83.3732,19.076,72.8777
GORAKHPUR,SRINAGAR,145,43,110,26.7606,83.3732,34.0837,74.7973
GUWAHATI,HYDERABAD,58741,44,47,26.1445,91.7362,17.385,78.4867
GUWAHATI,IMPHAL,225356,44,48,26.1445,91.7362,24.817,93.9368
GUWAHATI,ITANAGAR,9177,44,50,26.1445,91.7362,27.0978,93.6237
GUWAHATI,JAIPUR,34522,44,53,26.1445,91.7362,26.9124,75.7873
GUWAHATI,JODHPUR,340,44,60,26.1445,91.7362,26.2389,73.0243
GUWAHATI,JORHAT,17604,44,61,26.1445,91.7362,26.7465,94.202
GUWAHATI,KOCHI,505,44,70,26.1445,91.7362,9.9312,76.2673
GUWAHATI,KOLKATA,551797,44,72,26.1445,91.7362,22.5726,88.3639
GUWAHATI,LILABARI,374,44,78,26.1445,91.7362,27.2955,94.0977
GUWAHATI,LUCKNOW,42211,44,79,26.1445,91.7362,26.8467,80.9462
GUWAHATI,MUMBAI,39295,44,85,26.1445,91.7362,19.076,72.8777
GUWAHATI,PASIGHAT,3534,44,91,26.1445,91.7362,28.0665,95.3269
GUWAHATI,PATNA,14696,44,92,26.1445,91.7362,25.5941,85.1376
GUWAHATI,PUNE,53842,44,95,26.1445,91.7362,18.5204,73.8567
GUWAHATI,RANCHI,22,44,100,26.1445,91.7362,23.3441,85.3096
GUWAHATI,RUPSI,9219,44,102,26.1445,91.7362,26.1511,89.9652
GUWAHATI,SHILLONG,4298,44,104,26.1445,91.7362,25.5788,91.8933
GUWAHATI,SILCHAR,37268,44,107,26.1445,91.7362,24.8278,92.797
GUWAHATI,SRINAGAR,184,44,110,26.1445,91.7362,34.0837,74.7973
GUWAHATI,TEZPUR,2743,44,112,26.1445,91.7362,26.7095,92.7917
GUWAHATI,TEZU,9468,44,113,26.1445,91.7362,27.9161,96.161
GUWAHATI,UDAIPUR,120,44,118,26.1445,91.7362,24.5854,73.7125
GUWAHATI,VARANASI,900,44,122,26.1445,91.7362,25.3176,82.9739
GWALIOR,HYDERABAD,14977,45,47,26.2183,78.1828,17.385,78.4867
GWALIOR,INDORE,3291,45,49,26.2183,78.1828,22.7196,75.8577
GWALIOR,JABALPUR,85,45,51,26.2183,78.1828,23.1815,79.9864
GWALIOR,JAMMU,2204,45,55,26.2183,78.1828,32.7266,74.857
GWALIOR,KOLKATA,3121,45,72,26.2183,78.1828,22.5726,88.3639
GWALIOR,MUMBAI,7969,45,85,26.2183,78.1828,19.076,72.8777
HUBLI,HYDERABAD,22922,46,47,15.3647,75.1239,17.385,78.4867
HUBLI,MANGALORE,1354,46,83,15.3647,75.1239,12.9141,74.856
HUBLI,MUMBAI,9072,46,85,15.3647,75.1239,19.076,72.8777
HUBLI,MYSORE,509,46,86,15.3647,75.1239,12.2958,76.6394
HUBLI,PUNE,4756,46,95,15.3647,75.1239,18.5204,73.8567
HYDERABAD,CUDDAPAH,10751,47,27,17.385,78.4867,14.4786,78.8236
HYDERABAD,IMPHAL,5624,47,48,17.385,78.4867,24.817,93.9368
HYDERABAD,INDORE,155286,47,49,17.385,78.4867,22.7196,75.8577
HYDERABAD,JABALPUR,26740,47,51,17.385,78.4867,23.1815,79.9864
HYDERABAD,JAGDALPUR,16014,47,52,17.385,78.4867,19.0822,82.0212
HYDERABAD,JAIPUR,272791,47,53,17.385,78.4867,26.9124,75.7873
HYDERABAD,JAMMU,3292,47,55,17.385,78.4867,32.7266,74.857
HYDERABAD,JAMNAGAR,10900,47,56,17.385,78.4867,22.4707,70.0577
HYDERABAD,JHARSUGUDA,19893,47,59,17.385,78.4867,21.868,84.0222
HYDERABAD,JODHPUR,54007,47,60,17.385,78.4867,26.2389,73.0243
HYDERABAD,KADAPA,6672,47,62,17.385,78.4867,14.4674,78.8242
HYDERABAD,KANNUR,22638,47,65,17.385,78.4867,11.8745,75.3704
HYDERABAD,KANPUR,1313,47,66,17.385,78.4867,26.4499,80.3319
HYDERABAD,KOCHI,68481,47,70,17.385,78.4867,9.9312,76.2673
HYDERABAD,KOLHAPUR,23341,47,71,17.385,78.4867,16.705,74.2433
HYDERABAD,KOLKATA,516189,47,72,17.385,78.4867,22.5726,88.3639
HYDERABAD,KOZHIKODE,23814,47,73,17.385,78.4867,11.2588,75.7804
HYDERABAD,LUCKNOW,122306,47,79,17.385,78.4867,26.8467,80.9462
HYDERABAD,MADURAI,70001,47,81,17.385,78.4867,9.9252,78.1198
HYDERABAD,MANGALORE,49236,47,83,17.385,78.4867,12.9141,74.856
HYDERABAD,MUMBAI,201488,47,85,17.385,78.4867,19.076,72.8777
HYDERABAD,MYSORE,34792,47,86,17.385,78.4867,12.2958,76.6394
HYDERABAD,NAGPUR,35624,47,87,17.385,78.4867,21.1458,79.0882
HYDERABAD,NASIK,18963,47,88,17.385,78.4867,19.9975,73.7898
HYDERABAD,PATNA,122674,47,92,17.385,78.4867,25.5941,85.1376
HYDERABAD,PONDICHERRY,15884,47,93,17.385,78.4867,11.9416,79.8083
HYDERABAD,PORT BLAIR,43254,47,94,17.385,78.4867,11.6234,92.7265
HYDERABAD,PUNE,275812,47,95,17.385,78.4867,18.5204,73.8567
HYDERABAD,RAIPUR,96438,47,96,17.385,78.4867,21.2514,81.6296
HYDERABAD,RAJAHMUNDRY,132212,47,97,17.385,78.4867,17.6868,83.2185
HYDERABAD,RANCHI,87211,47,100,17.385,78.4867,23.3441,85.3096
HYDERABAD,SALEM,1328,47,103,17.385,78.4867,11.6643,78.146
HYDERABAD,SHIRDI,74009,47,105,17.385,78.4867,19.7515,74.4773
HYDERABAD,SHIVAMOGGA AIRPORT,1436,47,106,17.385,78.4867,13.3986,74.7421
HYDERABAD,SRINAGAR,49723,47,110,17.385,78.4867,34.0837,74.7973
HYDERABAD,SURAT,53864,47,111,17.385,78.4867,21.1702,72.8311
HYDERABAD,TIRUCHIRAPALLY,50320,47,114,17.385,78.4867,10.7905,78.7047
HYDERABAD,TIRUPATI,303610,47,115,17.385,78.4867,13.6288,79.4192
HYDERABAD,TRIVANDRUM,94432,47,116,17.385,78.4867,8.5241,76.9366
HYDERABAD,UDAIPUR,52633,47,118,17.385,78.4867,24.5854,73.7125
HYDERABAD,VADODARA,56430,47,121,17.385,78.4867,22.3072,73.1812
HYDERABAD,VARANASI,122764,47,122,17.385,78.4867,25.3176,82.9739
HYDERABAD,VIDYANAGAR,4351,47,123,17.385,78.4867,15.389,75.091
HYDERABAD,VIJAYAWADA,140221,47,124,17.385,78.4867,16.5062,80.648
HYDERABAD,VISAKHAPATNAM,416876,47,125,17.385,78.4867,17.6868,83.2185
IMPHAL,JAIPUR,68,48,53,24.817,93.9368,26.9124,75.7873
IMPHAL,KOLKATA,168330,48,72,24.817,93.9368,22.5726,88.3639
IMPHAL,LUCKNOW,11,48,79,24.817,93.9368,26.8467,80.9462
IMPHAL,PATNA,868,48,92,24.817,93.9368,25.5941,85.1376
IMPHAL,RANCHI,22,48,100,24.817,93.9368,23.3441,85.3096
IMPHAL,SHILLONG,9069,48,104,24.817,93.9368,25.5788,91.8933
IMPHAL,SILCHAR,20149,48,107,24.817,93.9368,24.8278,92.797
IMPHAL,TEZU,6931,48,113,24.817,93.9368,27.9161,96.161
INDORE,JABALPUR,23112,49,51,22.7196,75.8577,23.1815,79.9864
INDORE,JAIPUR,30727,49,53,22.7196,75.8577,26.9124,75.7873
INDORE,JAMMU,23000,49,55,22.7196,75.8577,32.7266,74.857
INDORE,JODHPUR,22459,49,60,22.7196,75.8577,26.2389,73.0243
INDORE,KOLKATA,54329,49,72,22.7196,75.8577,22.5726,88.3639
INDORE,LUCKNOW,41340,49,79,22.7196,75.8577,26.8467,80.9462
INDORE,MADURAI,0,49,81,22.7196,75.8577,9.9252,78.1198
INDORE,MUMBAI,57452,49,85,22.7196,75.8577,19.076,72.8777
INDORE,NAGPUR,31221,49,87,22.7196,75.8577,21.1458,79.0882
INDORE,NASIK,10247,49,88,22.7196,75.8577,19.9975,73.7898
INDORE,PUNE,63247,49,95,22.7196,75.8577,18.5204,73.8567
INDORE,RAIPUR,67474,49,96,22.7196,75.8577,21.2514,81.6296
INDORE,RAJKOT,857,49,98,22.7196,75.8577,22.3039,70.8022
INDORE,RAJKOT INTERNATIONAL AIRPORT,3318,49,99,22.7196,75.8577,22.3039,70.8022
INDORE,RANCHI,0,49,100,22.7196,75.8577,23.3441,85.3096
INDORE,SHIRDI,13977,49,105,22.7196,75.8577,19.7515,74.4773
INDORE,SURAT,8063,49,111,22.7196,75.8577,21.1702,72.8311
INDORE,TIRUPATI,5,49,115,22.7196,75.8577,13.6288,79.4192
INDORE,TRIVANDRUM,32,49,116,22.7196,75.8577,8.5241,76.9366
INDORE,UDAIPUR,14779,49,118,22.7196,75.8577,24.5854,73.7125
INDORE,VIDYANAGAR,66,49,123,22.7196,75.8577,15.389,75.091
INDORE,VIJAYAWADA,121,49,124,22.7196,75.8577,16.5062,80.648
ITANAGAR,KOLKATA,41858,50,72,27.0978,93.6237,22.5726,88.3639
ITANAGAR,PASIGHAT,137,50,91,27.0978,93.6237,28.0665,95.3269
ITANAGAR,ZERO AIRPORT,24,50,126,27.0978,93.6237,27.5915,93.8287
ITANAGAR,ZIRO,140,50,127,27.0978,93.6237,27.5564,93.8287
JABALPUR,MUMBAI,4535,51,85,23.1815,79.9864,19.076,72.8777
JABALPUR,NAGPUR,0,51,87,23.1815,79.9864,21.1458,79.0882
JABALPUR,PUNE,4108,51,95,23.1815,79.9864,18.5204,73.8567
JABALPUR,RAIPUR,3,51,96,23.1815,79.9864,21.2514,81.6296
JAGDALPUR,RAIPUR,12526,52,96,19.0822,82.0212,21.2514,81.6296
JAIPUR,JAISALMER,5568,53,54,26.9124,75.7873,26.9155,70.9083
JAIPUR,JODHPUR,19026,53,60,26.9124,75.7873,26.2389,73.0243
JAIPUR,KOLKATA,179900,53,72,26.9124,75.7873,22.5726,88.3639
JAIPUR,LUCKNOW,25868,53,79,26.9124,75.7873,26.8467,80.9462
JAIPUR,MUMBAI,115014,53,85,26.9124,75.7873,19.076,72.8777
JAIPUR,NAGPUR,0,53,87,26.9124,75.7873,21.1458,79.0882
JAIPUR,PANTNAGAR,12119,53,90,26.9124,75.7873,29.0328,79.4737
JAIPUR,PATNA,214,53,92,26.9124,75.7873,25.5941,85.1376
JAIPUR,PUNE,139439,53,95,26.9124,75.7873,18.5204,73.8567
JAIPUR,RAIPUR,218,53,96,26.9124,75.7873,21.2514,81.6296
JAIPUR,RAJKOT,346,53,98,26.9124,75.7873,22.3039,70.8022
JAIPUR,RANCHI,0,53,100,26.9124,75.7873,23.3441,85.3096
JAIPUR,SRINAGAR,0,53,110,26.9124,75.7873,34.0837,74.7973
JAIPUR,SURAT,50091,53,111,26.9124,75.7873,21.1702,72.8311
JAIPUR,TIRUPATI,0,53,115,26.9124,75.7873,13.6288,79.4192
JAIPUR,UDAIPUR,28725,53,118,26.9124,75.7873,24.5854,73.7125
JAIPUR,VARANASI,5531,53,122,26.9124,75.7873,25.3176,82.9739
JAISALMER,JODHPUR,0,54,60,26.9155,70.9083,26.2389,73.0243
JAISALMER,MUMBAI,9638,54,85,26.9155,70.9083,19.076,72.8777
JAMMU,KOLKATA,370,55,72,32.7266,74.857,22.5726,88.3639
JAMMU,LEH,30432,55,77,32.7266,74.857,34.1526,77.5771
JAMMU,MUMBAI,7206,55,85,32.7266,74.857,19.076,72.8777
JAMMU,SRINAGAR,254233,55,110,32.7266,74.857,34.0837,74.7973
JAMNAGAR,MUMBAI,9191,56,85,22.4707,70.0577,19.076,72.8777
JAMSHEDPUR,KOLKATA,2012,57,72,22.8056,86.1711,22.5726,88.3639
JEYPORE,VISAKHAPATNAM,2268,58,125,18.8564,82.5644,17.6868,83.2185
JHARSUGUDA,KOLKATA,18511,59,72,21.868,84.0222,22.5726,88.3639
JODHPUR,KOLKATA,6051,60,72,26.2389,73.0243,22.5726,88.3639
JODHPUR,MUMBAI,24833,60,85,26.2389,73.0243,19.076,72.8777
JODHPUR,PUNE,21181,60,95,26.2389,73.0243,18.5204,73.8567
JORHAT,KOLKATA,48820,61,72,26.7465,94.202,22.5726,88.3639
